25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000,25.000000
25.000000,25.009728,25.018334,25.026108,25.033402,25.040357,25.046930,25.053286,25.059398,25.065309,25.071069,25.076594,25.081959,25.087223,25.092363,25.097542,25.102584,25.107397,25.112165,25.116803,25.121365,25.125928,25.130276,25.134617,25.138722,25.142903,25.147033,25.151096,25.155116,25.159088,25.162844,25.166561,25.170205,25.173816,25.177498,25.181019,25.184591,25.187974,25.191307,25.194624,25.197916,25.201098,25.204248,25.207431,25.210573,25.213631,25.216650,25.219665,25.222693,25.225593,25.228413,25.231221,25.233939,25.236678,25.239403,25.242032,25.244668,25.247224,25.249776,25.252381,25.254926,25.257349,25.259762,25.262191,25.264699,25.267029,25.269316,25.271599,25.273836,25.276155,25.278428,25.280561,25.282790,25.284865,25.286985,25.288988,25.290993,25.292979,25.294857,25.296713,25.298513,25.300372,25.302247,25.304057,25.305750,25.307373,25.308984,25.310657,25.312290,25.313814,25.315325,25.316839,25.318334,25.319714,25.321058,25.322385,25.323697,25.324958,25.326196,25.327428,25.328544,25.329647,25.330805,25.331774,25.332820,25.333718,25.334568,25.335468,25.336340,25.337234,25.338056,25.338821,25.339550,25.340232,25.340951,25.341547,25.342028,25.342549,25.343006,25.343394,25.343792,25.344184,25.344492,25.344790,25.345077,25.345295,25.345384,25.345505,25.345609,25.345659,25.345644,25.345582,25.345545,25.345547,25.345397,25.345225,25.345074,25.344849,25.344472,25.344114,25.343693,25.343342,25.342920,25.342381,25.341878,25.341321,25.340707,25.340031,25.339413,25.338725,25.337947,25.337141,25.336227,25.335339,25.334333,25.333345,25.332422,25.331389,25.330302,25.329188,25.328079,25.326848,25.325673,25.324380,25.323002,25.321709,25.320393,25.318939,25.317385,25.315871,25.314258,25.312684,25.311142,25.309528,25.307847,25.306118,25.304351,25.302495,25.300705,25.298886,25.296985,25.295048,25.293058,25.291003,25.288868,25.286820,25.284635,25.282466,25.280209,25.278075,25.275762,25.273544,25.271164,25.268641,25.266211,25.263653,25.261115,25.258579,25.256027,25.253375,25.250612,25.247881,25.245067,25.242199,25.239388,25.236549,25.233528,25.230465,25.227451,25.224296,25.221193,25.218014,25.214815,25.211439,25.208034,25.204641,25.201185,25.197747,25.194266,25.190646,25.186964,25.183190,25.179385,25.175525,25.171666,25.167698,25.163687,25.159538,25.155394,25.151141,25.146904,25.142559,25.138070,25.133577,25.129010,25.124387,25.119635,25.114894,25.109940,25.104899,25.099734,25.094579,25.089232,25.083707,25.078095,25.072399,25.066486,25.060395,25.054138,25.047709,25.040918,25.034001,25.026574,25.018592,25.009873,25.000000
25.000000,25.018281,25.034939,25.050350,25.064771,25.078559,25.091680,25.104358,25.116544,25.128425,25.139838,25.150933,25.161761,25.172256,25.182643,25.192792,25.202815,25.212543,25.221969,25.231208,25.240400,25.249466,25.258171,25.266807,25.275147,25.283474,25.291734,25.299822,25.307778,25.315562,25.323256,25.330776,25.338161,25.345378,25.352602,25.359639,25.366640,25.373481,25.380177,25.386814,25.393481,25.399904,25.406264,25.412562,25.418823,25.424970,25.431052,25.436999,25.442981,25.448767,25.454411,25.460054,25.465590,25.471061,25.476461,25.481774,25.487000,25.492200,25.497297,25.502329,25.507447,25.512381,25.517292,25.522170,25.526949,25.531688,25.536311,25.540886,25.545423,25.549881,25.554356,25.558721,25.563048,25.567302,25.571488,25.575538,25.579570,25.583445,25.587247,25.591039,25.594806,25.598516,25.602109,25.605658,25.609158,25.612436,25.615735,25.619054,25.622279,25.625353,25.628369,25.631310,25.634214,25.636989,25.639706,25.642372,25.644985,25.647563,25.650055,25.652491,25.654739,25.656993,25.659234,25.661305,25.663215,25.665031,25.666816,25.668569,25.670321,25.672051,25.673683,25.675230,25.676668,25.678053,25.679422,25.680672,25.681684,25.682676,25.683604,25.684421,25.685242,25.685917,25.686604,25.687173,25.687662,25.688023,25.688412,25.688663,25.688877,25.688981,25.688903,25.688808,25.688818,25.688645,25.688354,25.688089,25.687778,25.687240,25.686631,25.685877,25.685097,25.684378,25.683494,25.682471,25.681442,25.680214,25.679014,25.677756,25.676461,25.675083,25.673518,25.671869,25.670107,25.668358,25.666399,25.664427,25.662469,25.660437,25.658296,25.656108,25.653788,25.651433,25.648950,25.646398,25.643705,25.641033,25.638207,25.635442,25.632435,25.629362,25.626253,25.623109,25.619968,25.616660,25.613249,25.609779,25.606336,25.602724,25.599051,25.595339,25.591554,25.587731,25.583744,25.579648,25.575490,25.571239,25.566870,25.562534,25.558175,25.553727,25.549170,25.544542,25.539813,25.534949,25.530048,25.525006,25.519905,25.514846,25.509695,25.504419,25.498933,25.493389,25.487809,25.482155,25.476453,25.470670,25.464741,25.458697,25.452536,25.446244,25.440028,25.433659,25.427185,25.420516,25.413785,25.406991,25.400092,25.393150,25.386044,25.378790,25.371361,25.363938,25.356396,25.348756,25.340993,25.333039,25.325002,25.316793,25.308474,25.300039,25.291460,25.282760,25.273922,25.264972,25.255814,25.246504,25.237009,25.227414,25.217492,25.207425,25.197230,25.186771,25.176138,25.165160,25.154038,25.142597,25.130783,25.118581,25.106108,25.093264,25.079850,25.065910,25.051155,25.035463,25.018490,25.000000
25.000000,25.026061,25.050223,25.072902,25.094463,25.114951,25.134581,25.153439,25.171667,25.189440,25.206519,25.223112,25.239281,25.255067,25.270661,25.285831,25.300782,25.315362,25.329581,25.343514,25.357235,25.370659,25.383798,25.396671,25.409253,25.421782,25.434107,25.446196,25.458106,25.469723,25.481317,25.492610,25.503745,25.514611,25.525372,25.535962,25.546475,25.556759,25.566835,25.576793,25.586748,25.596469,25.605985,25.615428,25.624832,25.634049,25.643049,25.651984,25.660872,25.669561,25.678085,25.686573,25.694860,25.703032,25.711112,25.719203,25.727096,25.734826,25.742534,25.750156,25.757731,25.765150,25.772539,25.779876,25.787057,25.794074,25.801023,25.807949,25.814714,25.821428,25.828017,25.834495,25.840974,25.847345,25.853619,25.859753,25.865806,25.871632,25.877367,25.883077,25.888764,25.894282,25.899657,25.905030,25.910255,25.915293,25.920188,25.925079,25.929849,25.934536,25.939102,25.943497,25.947802,25.951953,25.956141,25.960095,25.964061,25.967897,25.971599,25.975192,25.978646,25.982024,25.985327,25.988428,25.991296,25.994055,25.996801,25.999546,26.002089,26.004602,26.007070,26.009325,26.011514,26.013628,26.015621,26.017383,26.019051,26.020502,26.021864,26.023165,26.024336,26.025484,26.026538,26.027326,26.028011,26.028616,26.029065,26.029461,26.029771,26.029942,26.029921,26.029887,26.029786,26.029549,26.029076,26.028583,26.028064,26.027367,26.026474,26.025436,26.024298,26.023121,26.021792,26.020276,26.018649,26.016944,26.015179,26.013235,26.011286,26.009100,26.006818,26.004383,26.001777,25.999102,25.996267,25.993299,25.990285,25.987224,25.984071,25.980723,25.977214,25.973663,25.969881,25.965986,25.962085,25.958054,25.953821,25.949480,25.945098,25.940567,25.935957,25.931203,25.926381,25.921425,25.916405,25.911202,25.905983,25.900549,25.894988,25.889513,25.883834,25.878010,25.871959,25.865913,25.859722,25.853381,25.846869,25.840378,25.833720,25.826965,25.820152,25.813227,25.806091,25.798930,25.791579,25.784068,25.776408,25.768725,25.760958,25.752997,25.744903,25.736680,25.728286,25.719796,25.711201,25.702500,25.693640,25.684570,25.675343,25.666003,25.656601,25.647011,25.637297,25.627311,25.617183,25.606988,25.596668,25.586244,25.575568,25.564696,25.553711,25.542549,25.531244,25.519687,25.507956,25.496079,25.483985,25.471675,25.459252,25.446606,25.433701,25.420712,25.407432,25.393990,25.380304,25.366371,25.352179,25.337675,25.322949,25.307873,25.292530,25.276828,25.260841,25.244544,25.227764,25.210648,25.193032,25.174869,25.156238,25.136934,25.116911,25.096119,25.074252,25.051209,25.026487,25.000000
25.000000,25.033360,25.064693,25.094333,25.122625,25.149681,25.175733,25.200755,25.225039,25.248478,25.271217,25.293286,25.314815,25.335910,25.356555,25.376808,25.396647,25.416043,25.435034,25.453574,25.471804,25.489835,25.507275,25.524457,25.541241,25.557869,25.574171,25.590192,25.606113,25.621734,25.637097,25.652196,25.667021,25.681616,25.695996,25.710130,25.724068,25.737808,25.751371,25.764666,25.777827,25.790804,25.803531,25.816110,25.828582,25.840754,25.852805,25.864763,25.876563,25.888084,25.899480,25.910689,25.921781,25.932788,25.943591,25.954317,25.964859,25.975158,25.985466,25.995700,26.005760,26.015730,26.025634,26.035294,26.044872,26.054248,26.063509,26.072693,26.081805,26.090757,26.099460,26.108112,26.116652,26.125140,26.133515,26.141699,26.149679,26.157439,26.165181,26.172795,26.180350,26.187760,26.195029,26.202112,26.209063,26.215774,26.222373,26.228962,26.235296,26.241481,26.247600,26.253518,26.259245,26.264811,26.270312,26.275678,26.280908,26.286022,26.290931,26.295710,26.300440,26.304857,26.309193,26.313321,26.317224,26.320972,26.324572,26.328192,26.331664,26.334903,26.338189,26.341243,26.344147,26.346921,26.349537,26.351958,26.354161,26.356144,26.357985,26.359702,26.361289,26.362780,26.364049,26.365143,26.366146,26.366933,26.367580,26.368134,26.368508,26.368778,26.368803,26.368765,26.368604,26.368195,26.367669,26.366968,26.366198,26.365246,26.364087,26.362752,26.361268,26.359627,26.357869,26.355918,26.353740,26.351541,26.349108,26.346597,26.343834,26.340960,26.337925,26.334673,26.331288,26.327753,26.323940,26.320007,26.315968,26.311908,26.307581,26.303137,26.298463,26.293703,26.288698,26.283501,26.278194,26.272758,26.267158,26.261468,26.255594,26.249564,26.243439,26.237144,26.230646,26.224104,26.217394,26.210483,26.203467,26.196266,26.188892,26.181468,26.173868,26.166020,26.158092,26.150069,26.141754,26.133291,26.124690,26.115999,26.107096,26.098146,26.088999,26.079719,26.070274,26.060681,26.050889,26.040966,26.030785,26.020528,26.010117,25.999492,25.988691,25.977679,25.966540,25.955225,25.943733,25.932008,25.920233,25.908189,25.895885,25.883432,25.870826,25.858065,25.845128,25.831932,25.818440,25.804819,25.791046,25.777021,25.762823,25.748416,25.733764,25.718937,25.703768,25.688449,25.672870,25.656975,25.640838,25.624446,25.607792,25.590869,25.573772,25.556443,25.538782,25.520859,25.502659,25.484099,25.465204,25.445879,25.426195,25.406120,25.385680,25.364855,25.343580,25.321854,25.299553,25.276765,25.253290,25.229224,25.204477,25.178935,25.152475,25.124934,25.096074,25.065880,25.033935,25.000000
25.000000,25.040276,25.078452,25.114795,25.149542,25.183023,25.215334,25.246472,25.276614,25.305769,25.334022,25.361579,25.388470,25.414830,25.440610,25.465812,25.490538,25.514727,25.538382,25.561568,25.584413,25.606784,25.628708,25.650138,25.671186,25.691870,25.712234,25.732256,25.752079,25.771638,25.790796,25.809656,25.828193,25.846463,25.864483,25.882136,25.899521,25.916784,25.933747,25.950353,25.966783,25.982976,25.998851,26.014637,26.030134,26.045383,26.060439,26.075277,26.089983,26.104465,26.118677,26.132735,26.146566,26.160280,26.173773,26.187146,26.200409,26.213412,26.226297,26.239063,26.251765,26.264187,26.276484,26.288546,26.300492,26.312227,26.323844,26.335402,26.346721,26.357852,26.368728,26.379530,26.390265,26.400828,26.411262,26.421460,26.431407,26.441217,26.450883,26.460396,26.469825,26.479103,26.488169,26.496999,26.505653,26.514165,26.522454,26.530637,26.538556,26.546300,26.553963,26.561346,26.568556,26.575542,26.582393,26.589087,26.595568,26.601931,26.608150,26.614122,26.619959,26.625479,26.630892,26.636103,26.641014,26.645795,26.650394,26.654846,26.659162,26.663218,26.667262,26.670963,26.674542,26.678033,26.681264,26.684289,26.687093,26.689638,26.691983,26.694089,26.696109,26.697898,26.699404,26.700832,26.702073,26.703162,26.704038,26.704726,26.705185,26.705484,26.705588,26.705516,26.705292,26.704780,26.704122,26.703275,26.702221,26.701000,26.699617,26.697949,26.696074,26.694019,26.691767,26.689351,26.686700,26.683891,26.680886,26.677701,26.674262,26.670625,26.666893,26.662874,26.658672,26.654233,26.649502,26.644601,26.639537,26.634397,26.628993,26.623358,26.617597,26.611570,26.605331,26.598875,26.592240,26.585427,26.578385,26.571227,26.563943,26.556508,26.548838,26.541017,26.532926,26.524688,26.516205,26.507597,26.498812,26.489804,26.480595,26.471213,26.461677,26.451998,26.442062,26.431935,26.421611,26.411039,26.400331,26.389370,26.378324,26.367105,26.355703,26.344154,26.332320,26.320323,26.308076,26.295668,26.283012,26.270147,26.257101,26.243825,26.230272,26.216531,26.202565,26.188421,26.174049,26.159463,26.144700,26.129621,26.114290,26.098740,26.082948,26.067076,26.050793,26.034226,26.017544,26.000510,25.983322,25.965811,25.948016,25.930031,25.911740,25.893162,25.874234,25.854995,25.835555,25.815697,25.795591,25.775075,25.754280,25.733176,25.711814,25.690125,25.668126,25.645669,25.622931,25.599753,25.576140,25.552011,25.527395,25.502420,25.476979,25.450980,25.424456,25.397354,25.369552,25.341059,25.311813,25.281890,25.251099,25.219301,25.186483,25.152426,25.116963,25.079920,25.041012,25.000000
25.000000,25.046932,25.091701,25.134551,25.175626,25.215274,25.253587,25.290595,25.326604,25.361443,25.395242,25.428277,25.460478,25.492002,25.522836,25.553021,25.582522,25.611480,25.639871,25.667686,25.694946,25.721796,25.748025,25.773817,25.799104,25.823942,25.848325,25.872345,25.896113,25.919493,25.942471,25.965139,25.987369,26.009259,26.030851,26.052048,26.072900,26.093593,26.113935,26.133821,26.153534,26.172987,26.192132,26.210902,26.229475,26.247822,26.265987,26.283769,26.301351,26.318747,26.335851,26.352709,26.369306,26.385734,26.401938,26.417963,26.433878,26.449557,26.465010,26.480275,26.495430,26.510403,26.525196,26.539724,26.553975,26.568071,26.582051,26.595840,26.609478,26.622865,26.635916,26.648896,26.661789,26.674446,26.686905,26.699124,26.711000,26.722775,26.734454,26.745929,26.757217,26.768384,26.779178,26.789783,26.800200,26.810413,26.820344,26.830142,26.839733,26.849082,26.858217,26.867176,26.875811,26.884145,26.892386,26.900491,26.908307,26.915870,26.923242,26.930382,26.937328,26.944101,26.950563,26.956812,26.962773,26.968629,26.974168,26.979462,26.984628,26.989534,26.994253,26.998694,27.003056,27.007182,27.011019,27.014639,27.018023,27.021031,27.023791,27.026424,27.028841,27.030990,27.032934,27.034586,27.036087,27.037327,27.038422,27.039281,27.039840,27.040186,27.040330,27.040245,27.039953,27.039421,27.038638,27.037553,27.036233,27.034827,27.033143,27.031200,27.028940,27.026406,27.023712,27.020800,27.017636,27.014273,27.010679,27.006711,27.002615,26.998364,26.993813,26.988967,26.984004,26.978667,26.973001,26.967050,26.961005,26.954811,26.948373,26.941635,26.934633,26.927426,26.919974,26.912241,26.904268,26.896054,26.887605,26.879060,26.870325,26.861393,26.852159,26.842775,26.833110,26.823162,26.812971,26.802685,26.792122,26.781304,26.770242,26.758956,26.747560,26.735893,26.723894,26.711804,26.699402,26.686672,26.673816,26.660713,26.647467,26.633992,26.620256,26.606406,26.592263,26.577840,26.563156,26.548199,26.533066,26.517696,26.502071,26.486079,26.469823,26.453286,26.436507,26.419498,26.402291,26.384872,26.367036,26.348964,26.330604,26.311923,26.293035,26.273922,26.254415,26.234546,26.214528,26.194113,26.173463,26.152535,26.131253,26.109579,26.087636,26.065253,26.042600,26.019544,25.996185,25.972363,25.948187,25.923669,25.898739,25.873476,25.847878,25.821843,25.795412,25.768547,25.741169,25.713363,25.685043,25.656242,25.626691,25.596819,25.566372,25.535225,25.503467,25.470988,25.437771,25.403676,25.368832,25.333109,25.296365,25.258512,25.219449,25.178935,25.137021,25.093340,25.047790,25.000000
25.000000,25.053321,25.104390,25.153480,25.200784,25.246428,25.290625,25.333485,25.375113,25.415610,25.455036,25.493366,25.530837,25.567523,25.603280,25.638404,25.672722,25.706476,25.739515,25.771915,25.803642,25.834855,25.865493,25.895521,25.925060,25.954039,25.982502,26.010548,26.038189,26.065410,26.092231,26.118611,26.144556,26.170118,26.195214,26.219906,26.244198,26.268282,26.291987,26.315278,26.338254,26.360955,26.383202,26.405146,26.426855,26.448260,26.469471,26.490251,26.510717,26.531004,26.550948,26.570527,26.589922,26.609103,26.628016,26.646772,26.665335,26.683652,26.701695,26.719522,26.737150,26.754546,26.771799,26.788719,26.805381,26.821867,26.838245,26.854307,26.870144,26.885712,26.901015,26.916255,26.931188,26.945986,26.960514,26.974707,26.988629,27.002372,27.016021,27.029416,27.042552,27.055518,27.068194,27.080602,27.092720,27.104610,27.116242,27.127659,27.138821,27.149740,27.160413,27.170830,27.180922,27.190807,27.200520,27.209886,27.218935,27.227827,27.236430,27.244740,27.252818,27.260701,27.268300,27.275580,27.282667,27.289467,27.295927,27.302182,27.308133,27.313850,27.319391,27.324673,27.329700,27.334399,27.338875,27.343067,27.346963,27.350499,27.353798,27.356817,27.359650,27.362205,27.364487,27.366490,27.368196,27.369638,27.370898,27.371870,27.372546,27.372939,27.373117,27.372992,27.372590,27.372045,27.371103,27.369864,27.368353,27.366645,27.364584,27.362286,27.359720,27.356829,27.353669,27.350349,27.346637,27.342713,27.338504,27.333854,27.329059,27.324067,27.318662,27.313067,27.307321,27.301118,27.294626,27.287696,27.280629,27.273354,27.265766,27.257887,27.249732,27.241355,27.232701,27.223671,27.214313,27.204716,27.194917,27.184899,27.174699,27.164247,27.153520,27.142576,27.131294,27.119681,27.107825,27.095707,27.083376,27.070794,27.057882,27.044796,27.031393,27.017707,27.003721,26.989587,26.975145,26.960331,26.945355,26.930127,26.914599,26.898840,26.882834,26.866655,26.850152,26.833282,26.816195,26.798795,26.781109,26.763190,26.744964,26.726327,26.707330,26.688121,26.668542,26.648648,26.628516,26.608161,26.587370,26.566261,26.544879,26.523150,26.501102,26.478785,26.456045,26.432950,26.409529,26.385707,26.361631,26.337248,26.312378,26.287099,26.261506,26.235461,26.209024,26.182127,26.154907,26.127080,26.098947,26.070436,26.041386,26.011918,25.981969,25.951629,25.920745,25.889354,25.857506,25.825041,25.792053,25.758513,25.724298,25.689500,25.654001,25.617786,25.580741,25.542975,25.504365,25.464779,25.424309,25.382885,25.340316,25.296504,25.251306,25.204629,25.156410,25.106353,25.054288,25.000000
25.000000,25.059438,25.116669,25.171731,25.225012,25.276571,25.326572,25.375206,25.422492,25.468474,25.513291,25.556969,25.599613,25.641435,25.682164,25.722139,25.761306,25.799768,25.837433,25.874380,25.910614,25.946196,25.981137,26.015426,26.049137,26.082285,26.114809,26.146858,26.178351,26.209424,26.240019,26.270238,26.299877,26.329015,26.357720,26.385919,26.413702,26.441174,26.468253,26.494821,26.521042,26.546966,26.572384,26.597426,26.622238,26.646749,26.670921,26.694676,26.718137,26.741213,26.763999,26.786406,26.808636,26.830560,26.852173,26.873619,26.894842,26.915715,26.936348,26.956746,26.976926,26.996756,27.016435,27.035676,27.054812,27.073683,27.092346,27.110751,27.128815,27.146557,27.164114,27.181529,27.198567,27.215493,27.232079,27.248353,27.264384,27.280170,27.295653,27.310943,27.325937,27.340739,27.355240,27.369410,27.383315,27.396891,27.410199,27.423253,27.436040,27.448537,27.460748,27.472621,27.484177,27.495531,27.506615,27.517326,27.527674,27.537810,27.547675,27.557186,27.566433,27.575532,27.584173,27.592493,27.600564,27.608327,27.615747,27.622920,27.629773,27.636282,27.642507,27.648570,27.654289,27.659655,27.664767,27.669611,27.673951,27.678012,27.681845,27.685395,27.688623,27.691454,27.694094,27.696442,27.698416,27.700071,27.701530,27.702612,27.703366,27.703886,27.704100,27.703889,27.703505,27.702827,27.701705,27.700276,27.698593,27.696606,27.694221,27.691583,27.688607,27.685336,27.681798,27.677955,27.673799,27.669311,27.664414,27.659245,27.653762,27.647981,27.641854,27.635416,27.628801,27.621756,27.614269,27.606450,27.598345,27.589989,27.581233,27.572288,27.562972,27.553370,27.543474,27.533173,27.522507,27.511534,27.500361,27.488906,27.477134,27.465102,27.452932,27.440326,27.427415,27.414222,27.400675,27.386864,27.372739,27.358269,27.343576,27.328581,27.313176,27.297530,27.281640,27.265512,27.248979,27.232065,27.214961,27.197537,27.179818,27.161821,27.143586,27.125051,27.106093,27.086818,27.067318,27.047472,27.027231,27.006654,26.985827,26.964570,26.942889,26.920835,26.898520,26.875839,26.852801,26.829489,26.805739,26.781670,26.757248,26.732475,26.707265,26.681669,26.655653,26.629295,26.602545,26.575375,26.547884,26.519974,26.491598,26.462808,26.433493,26.403673,26.373528,26.342832,26.311685,26.279963,26.247743,26.215203,26.182044,26.148401,26.114237,26.079572,26.044243,26.008404,25.971999,25.934982,25.897338,25.859040,25.820137,25.780487,25.739996,25.698624,25.656467,25.613474,25.569488,25.524492,25.478466,25.431389,25.383000,25.333350,25.282220,25.229531,25.175183,25.118884,25.060549,25.000000
25.000000,25.065418,25.128564,25.189524,25.248612,25.305952,25.361670,25.415895,25.468686,25.520092,25.570197,25.619075,25.666874,25.713742,25.759471,25.804337,25.848316,25.891429,25.933748,25.975212,26.015914,26.055858,26.095074,26.133626,26.171493,26.208693,26.245302,26.281353,26.316723,26.351653,26.386023,26.419913,26.453229,26.485971,26.518177,26.549960,26.581248,26.612128,26.642584,26.672539,26.701997,26.731161,26.759747,26.787947,26.815814,26.843356,26.870529,26.897135,26.923451,26.949496,26.975154,27.000425,27.025425,27.050058,27.074436,27.098580,27.122418,27.145867,27.169034,27.191914,27.214596,27.236939,27.259091,27.280777,27.302296,27.323554,27.344579,27.365269,27.385649,27.405650,27.425370,27.444917,27.464084,27.483078,27.501771,27.520096,27.538230,27.556049,27.573460,27.590606,27.607499,27.624088,27.640390,27.656314,27.672018,27.687384,27.702275,27.717003,27.731450,27.745580,27.759343,27.772732,27.785711,27.798482,27.810882,27.822976,27.834655,27.845991,27.857071,27.867832,27.878252,27.888429,27.898274,27.907683,27.916638,27.925430,27.933891,27.941857,27.949532,27.956920,27.963930,27.970666,27.977054,27.983133,27.988895,27.994283,27.999198,28.003788,28.008073,28.012125,28.015832,28.019095,28.021975,28.024530,28.026820,28.028753,28.030292,28.031466,28.032361,28.032936,28.033169,28.032988,28.032550,28.031713,28.030439,28.028935,28.027011,28.024699,28.022137,28.019123,28.015718,28.012084,28.008104,28.003783,27.999113,27.994076,27.988646,27.982837,27.976662,27.970109,27.963252,27.955951,27.948425,27.940496,27.932065,27.923303,27.914180,27.904789,27.895067,27.884942,27.874444,27.863539,27.852395,27.840910,27.828925,27.816592,27.803968,27.791016,27.777794,27.764203,27.750362,27.736200,27.721699,27.706804,27.691622,27.676023,27.660143,27.643968,27.627358,27.610405,27.593161,27.575553,27.557728,27.539565,27.520986,27.502048,27.482668,27.463093,27.443146,27.422956,27.402406,27.381551,27.360233,27.338587,27.316623,27.294246,27.271535,27.248339,27.224815,27.200847,27.176600,27.151784,27.126675,27.101138,27.075224,27.048950,27.022299,26.995185,26.967749,26.939914,26.911560,26.882740,26.853441,26.823765,26.793744,26.763199,26.732262,26.700844,26.668990,26.636643,26.603663,26.570072,26.536124,26.501594,26.466611,26.430988,26.394829,26.358139,26.320859,26.283037,26.244612,26.205613,26.165980,26.125744,26.084865,26.043330,26.001054,25.958041,25.914309,25.869711,25.824253,25.777979,25.730685,25.682435,25.633182,25.582830,25.531312,25.478664,25.424675,25.369214,25.312241,25.253673,25.193393,25.131024,25.066664,25.000000
